Transaction_ID,User_ID,Date,Category,Type,Amount,Payment_Method,Merchant,City,Description,Budget,Balance
241,1365.0,2026-02-03,Bills,Income,5829.0,Net Banking,Pharmacy,Surat,Transaction,33814.0,75002.0
242,1166.0,2026-01-09,Healthcare,Income,47543.0,Credit Card,College,Bhavnagar,Transaction,,51065.0
243,1425.0,2025-01-26,Entertainment,Expense,5957.0,Credit Card,Swiggy,Bhavnagar,Transaction,60848.0,64092.0
244,1453.0,2025-10-26,Bills,Income,15810.0,Net Banking,Uber,Vadodara,Transaction,14472.0,114450.0
245,1180.0,2026-02-11,Healthcare,Expense,26921.0,Debit Card,College,Bhavnagar,Transaction,64813.0,95516.0
246,1154.0,2024-01-18,Others,Expense,8445.0,UPI,Cinema,Surat,Transaction,44639.0,44044.0
247,1069.0,2024-06-19,Shopping,Expense,42363.0,Cash,Local Shop,Vadodara,Transaction,87222.0,39908.0
248,1141.0,2024-08-29,Entertainment,Expense,42374.0,Credit Card,DMart,Rajkot,Transaction,46315.0,44968.0
249,1350.0,2024-06-06,Healthcare,Expense,29570.0,Cash,Swiggy,Rajkot,Transaction,19080.0,
250,1182.0,2025-07-01,Healthcare,Income,3171.0,Net Banking,Electricity,Bhavnagar,Transaction,30121.0,170255.0
251,1094.0,2025-10-04,Education,Expense,22518.0,Cash,Uber,Bhavnagar,Transaction,90746.0,31566.0
252,1167.0,2025-12-29,Others,Income,4188.0,Debit Card,Zomato,Vadodara,Transaction,37370.0,79797.0
253,1291.0,2026-03-01,Food,Income,15288.0,UPI,DMart,Surat,Transaction,43080.0,182905.0
254,1083.0,2024-08-16,Rent,Expense,33271.0,Cash,Uber,Bhavnagar,Transaction,39935.0,36925.0
255,1243.0,2025-06-06,Shopping,Expense,28893.0,Net Banking,Electricity,Surat,Transaction,81131.0,134152.0
256,1390.0,2025-03-19,Shopping,Income,18248.0,UPI,Zomato,Ahmedabad,Transaction,31898.0,60015.0
257,1401.0,2024-06-16,Healthcare,Expense,23881.0,Cash,Local Shop,Surat,Transaction,29110.0,12920.0
258,1335.0,2025-11-25,Rent,Income,5806.0,Net Banking,Electricity,Surat,Transaction,62835.0,168774.0
259,1282.0,2025-08-11,Food,Income,,Cash,Electricity,Rajkot,Transaction,46430.0,125924.0
260,1261.0,2025-07-26,Healthcare,Expense,8981.0,Wallet,Local Shop,Vadodara,Transaction,68988.0,17905.0
261,1173.0,2025-09-11,Education,Expense,37644.0,Cash,Uber,Ahmedabad,Transaction,16743.0,126070.0
262,1115.0,2025-11-05,Healthcare,Expense,1348.0,Credit Card,Uber,Vadodara,Transaction,,85843.0
263,1324.0,2025-05-14,Bills,Expense,885.0,Cash,DMart,Rajkot,Transaction,43602.0,42560.0
264,1368.0,2025-03-16,Others,Income,18339.0,Debit Card,Local Shop,Vadodara,Transaction,51722.0,171480.0
265,1073.0,2025-09-15,Healthcare,Expense,44362.0,Cash,Pharmacy,Vadodara,Transaction,27593.0,84584.0
266,1426.0,2025-06-18,Entertainment,Income,26041.0,Wallet,Zomato,Ahmedabad,Transaction,63883.0,39334.0
267,1265.0,2026-01-17,Grocery,Income,5276.0,Debit Card,Local Shop,Rajkot,Transaction,14243.0,10099.0
268,1362.0,2025-12-17,Entertainment,Expense,34205.0,Debit Card,Amazon,Rajkot,Transaction,27339.0,147608.0
269,1191.0,2025-07-19,Food,Expense,10939.0,Wallet,Electricity,Vadodara,Transaction,82775.0,154314.0
270,1279.0,2025-03-24,Bills,Income,45168.0,Cash,College,Vadodara,Transaction,89525.0,173620.0
271,1488.0,2024-07-18,Healthcare,Income,8924.0,Net Banking,Electricity,Surat,Transaction,62960.0,11813.0
272,1119.0,2025-08-05,Others,Expense,31445.0,Cash,College,Surat,Transaction,6098.0,150982.0
273,1161.0,2025-06-05,Bills,Income,26335.0,UPI,Swiggy,Vadodara,Transaction,66069.0,32333.0
274,1157.0,2024-05-14,Rent,Income,48697.0,Net Banking,Pharmacy,Rajkot,Transaction,85900.0,139004.0
275,1259.0,2025-04-13,Bills,Expense,11226.0,Net Banking,Zomato,Vadodara,Transaction,73147.0,161376.0
276,1060.0,2025-11-20,Education,Income,44810.0,Debit Card,Cinema,Surat,Transaction,5843.0,
277,1186.0,2025-09-24,Rent,Expense,29552.0,Cash,DMart,Ahmedabad,Transaction,74889.0,115961.0
278,1093.0,2024-04-09,Entertainment,Expense,9098.0,Debit Card,Cinema,Bhavnagar,Transaction,63115.0,104114.0
279,1199.0,2024-02-07,Bills,Income,38794.0,Credit Card,Swiggy,Bhavnagar,Transaction,63977.0,128002.0
280,1408.0,2024-10-06,Travel,Income,1906.0,Net Banking,Zomato,Rajkot,Transaction,77932.0,15874.0
281,,2026-05-20,Education,Expense,,Cash,College,Vadodara,Transaction,48948.0,195582.0
282,1084.0,2025-02-23,Education,Expense,21810.0,Net Banking,Pharmacy,Bhavnagar,Transaction,71515.0,25173.0
283,1074.0,2026-01-28,Healthcare,Expense,33230.0,UPI,Local Shop,Surat,Transaction,24523.0,83756.0
284,1052.0,2024-08-18,Travel,Income,29852.0,Debit Card,Amazon,Rajkot,Transaction,90143.0,40830.0
285,1203.0,2024-06-04,Food,Expense,36815.0,Debit Card,College,Rajkot,Transaction,47158.0,73432.0
286,1160.0,2024-11-04,Bills,Expense,42276.0,UPI,DMart,Rajkot,Transaction,,101440.0
287,1275.0,2024-07-03,Travel,Expense,10148.0,Net Banking,Electricity,Vadodara,Transaction,65127.0,27651.0
288,1174.0,2026-04-23,Others,Expense,44458.0,Credit Card,Cinema,Bhavnagar,Transaction,78270.0,166591.0
289,1201.0,2026-03-29,Grocery,Expense,21286.0,UPI,Swiggy,Surat,Transaction,68495.0,181145.0
290,1399.0,2025-07-03,Healthcare,Income,39060.0,Net Banking,Amazon,Vadodara,Transaction,37155.0,13534.0
291,1307.0,2025-03-05,Others,Income,22662.0,Wallet,Pharmacy,Surat,Transaction,52122.0,94782.0
292,1357.0,2026-03-16,Education,Expense,14819.0,Wallet,Swiggy,Ahmedabad,Transaction,46096.0,104186.0
293,1119.0,2025-02-02,Travel,Expense,39698.0,Net Banking,Electricity,Rajkot,Transaction,85689.0,58246.0
294,1413.0,2024-07-27,Healthcare,Expense,6374.0,Cash,Pharmacy,Surat,Transaction,61880.0,1036.0
295,1192.0,2024-04-24,Education,Income,49479.0,Credit Card,Cinema,Bhavnagar,Transaction,49609.0,37814.0
296,1496.0,2024-10-10,Grocery,Income,12810.0,UPI,Swiggy,Ahmedabad,Transaction,25759.0,43186.0
297,1310.0,2025-03-28,Healthcare,Income,28364.0,Net Banking,Swiggy,Ahmedabad,Transaction,22537.0,87512.0
298,1254.0,2025-01-02,Others,Income,14931.0,Debit Card,Amazon,Ahmedabad,Transaction,35804.0,181674.0
299,1184.0,2024-05-16,Shopping,Expense,37115.0,Credit Card,Electricity,Ahmedabad,Transaction,23713.0,54798.0
300,1454.0,2025-01-27,Rent,Expense,2054.0,Wallet,Zomato,Surat,Transaction,74341.0,121053.0
301,1021.0,2025-12-06,Bills,Income,47447.0,Net Banking,Zomato,Ahmedabad,Transaction,96382.0,79699.0
302,1053.0,2026-03-27,Entertainment,Income,7318.0,Wallet,Local Shop,Bhavnagar,Transaction,57465.0,86993.0
303,1220.0,2025-12-28,Healthcare,Expense,43816.0,Wallet,Electricity,Rajkot,Transaction,41782.0,37412.0
304,1100.0,2025-02-25,Travel,Expense,24220.0,UPI,Zomato,Surat,Transaction,76958.0,53986.0
305,1401.0,2024-01-22,Others,Income,43973.0,Debit Card,Local Shop,Ahmedabad,Transaction,56586.0,119737.0
306,1220.0,2024-02-25,Bills,Income,34655.0,Debit Card,Swiggy,Surat,Transaction,5994.0,11618.0
307,1382.0,2025-12-12,Food,Expense,27279.0,Net Banking,College,Surat,Transaction,49805.0,153345.0
308,1060.0,2025-12-06,Rent,Expense,38421.0,Wallet,DMart,Rajkot,Transaction,12872.0,91580.0
309,1147.0,2024-06-01,Food,Income,24048.0,Debit Card,Amazon,Rajkot,Transaction,22028.0,39442.0
310,1308.0,2024-03-09,Grocery,Expense,6119.0,Cash,Swiggy,Bhavnagar,Transaction,66576.0,142632.0
311,1487.0,2026-05-18,Education,Expense,42250.0,UPI,Cinema,Rajkot,Transaction,83908.0,142842.0
312,1107.0,2025-05-04,Others,Expense,28795.0,Net Banking,Electricity,Ahmedabad,Transaction,20307.0,17629.0
313,1353.0,2024-04-08,Others,Expense,7027.0,Cash,Amazon,Bhavnagar,Transaction,30675.0,29121.0
314,1313.0,2025-03-18,Food,Income,6093.0,Net Banking,Pharmacy,Bhavnagar,Transaction,45287.0,127813.0
315,1304.0,2024-11-01,Food,Expense,41257.0,Credit Card,Local Shop,Rajkot,Transaction,10360.0,175680.0
316,1226.0,2025-03-24,Grocery,Income,17704.0,Cash,Uber,Bhavnagar,Transaction,47157.0,125228.0
317,1302.0,2024-06-26,Shopping,Expense,29954.0,Credit Card,Cinema,Rajkot,Transaction,43758.0,153398.0
318,1203.0,2026-02-16,Entertainment,Expense,,Wallet,Zomato,Vadodara,Transaction,78395.0,156466.0
319,1423.0,2024-01-18,Healthcare,Income,9788.0,Credit Card,Uber,Bhavnagar,Transaction,69691.0,30355.0
320,1070.0,2026-06-19,Entertainment,Expense,9179.0,Cash,College,Rajkot,Transaction,19002.0,131554.0
321,1364.0,2026-01-17,Food,Expense,35619.0,Net Banking,Zomato,Vadodara,Transaction,53665.0,32801.0
322,1331.0,2025-09-29,Bills,Income,30375.0,Wallet,Cinema,Ahmedabad,Transaction,42133.0,3139.0
323,1164.0,2025-08-02,Others,Expense,,Net Banking,Local Shop,Rajkot,Transaction,17829.0,179631.0
324,1447.0,2024-04-03,Food,Expense,34818.0,UPI,Swiggy,Ahmedabad,Transaction,50054.0,154409.0
325,1271.0,2025-09-23,Bills,Income,2899.0,UPI,Swiggy,Bhavnagar,Transaction,20373.0,145514.0
326,,2024-06-02,Others,Income,14342.0,Debit Card,Uber,Bhavnagar,Transaction,16753.0,132043.0
327,1438.0,2024-05-17,Others,Expense,37962.0,Credit Card,Amazon,Ahmedabad,Transaction,37521.0,18233.0
328,1430.0,2025-03-18,Travel,Expense,31204.0,UPI,Zomato,Ahmedabad,Transaction,60301.0,114430.0
329,1261.0,2025-10-14,Shopping,Expense,,UPI,Zomato,Surat,Transaction,51502.0,93054.0
330,1164.0,2026-04-09,Rent,Income,24055.0,UPI,Uber,Surat,Transaction,13782.0,117035.0
331,1374.0,2025-12-08,Others,Expense,7125.0,Cash,College,Vadodara,Transaction,67600.0,179494.0
332,1325.0,2024-09-25,Education,Expense,13767.0,Wallet,Amazon,Rajkot,Transaction,,180761.0
333,1330.0,2025-04-13,Travel,Income,8736.0,Credit Card,Local Shop,Rajkot,Transaction,35356.0,129293.0
334,1251.0,2024-07-24,Others,Expense,6545.0,Cash,Swiggy,Rajkot,Transaction,37615.0,63566.0
335,1428.0,2025-01-02,Food,Expense,26335.0,Wallet,Pharmacy,Surat,Transaction,77567.0,110583.0
336,1315.0,2025-03-11,Education,Income,4074.0,Wallet,DMart,Surat,Transaction,43335.0,101878.0
337,1135.0,2025-09-04,Grocery,Expense,31477.0,Cash,Electricity,Surat,Transaction,83043.0,110697.0
338,1287.0,2025-07-28,Travel,Expense,44154.0,Credit Card,College,Vadodara,Transaction,93783.0,
339,1208.0,2026-02-07,Education,Income,,Cash,College,Bhavnagar,Transaction,23218.0,22195.0
340,1410.0,2026-01-06,Rent,Income,36805.0,Net Banking,Amazon,Rajkot,Transaction,56296.0,128965.0
341,1127.0,2026-04-02,Food,Income,27005.0,Debit Card,DMart,Vadodara,Transaction,83737.0,22031.0
342,1037.0,2025-09-17,Food,Income,,Net Banking,Uber,Vadodara,Transaction,10563.0,17918.0
343,1183.0,2024-11-11,Healthcare,Income,35322.0,UPI,Electricity,Bhavnagar,Transaction,66681.0,162723.0
344,1324.0,2024-09-12,Rent,Expense,39618.0,Credit Card,Uber,Bhavnagar,Transaction,35497.0,65089.0
345,1246.0,2024-11-26,Bills,Expense,38622.0,Wallet,Zomato,Surat,Transaction,5628.0,172143.0
346,1103.0,2024-09-04,Shopping,Income,5637.0,UPI,Cinema,Bhavnagar,Transaction,39030.0,104518.0
347,1081.0,2024-03-16,Food,Expense,25401.0,Debit Card,Zomato,Rajkot,Transaction,,55319.0
348,1369.0,2026-03-20,Bills,Income,46019.0,Net Banking,College,Vadodara,Transaction,45737.0,57623.0
349,,2024-03-26,Entertainment,Income,4717.0,Wallet,Cinema,Rajkot,Transaction,35264.0,
350,,2024-01-11,Rent,Income,30126.0,Cash,Zomato,Vadodara,Transaction,61714.0,141647.0
351,1136.0,2024-08-07,Bills,Expense,20286.0,Cash,Amazon,Ahmedabad,Transaction,,91607.0
352,1161.0,2025-10-03,Entertainment,Expense,2878.0,Wallet,Uber,Ahmedabad,Transaction,32038.0,20162.0
353,1325.0,2024-09-09,Shopping,Income,12752.0,Net Banking,Local Shop,Ahmedabad,Transaction,8948.0,51033.0
354,1088.0,2025-03-26,Grocery,Income,36766.0,Cash,Zomato,Surat,Transaction,34806.0,124575.0
355,1043.0,2024-03-05,Grocery,Income,9086.0,Net Banking,Uber,Surat,Transaction,46984.0,151170.0
356,1132.0,2025-02-11,Grocery,Income,35737.0,Debit Card,Pharmacy,Bhavnagar,Transaction,41662.0,92253.0
357,1388.0,2025-06-25,Entertainment,Expense,18380.0,Net Banking,Pharmacy,Surat,Transaction,16600.0,47171.0
358,1026.0,2025-09-24,Healthcare,Income,34565.0,UPI,Zomato,Vadodara,Transaction,8360.0,135574.0
359,1425.0,2025-02-10,Grocery,Income,26866.0,Cash,Amazon,Surat,Transaction,82777.0,124457.0
360,1139.0,2025-07-22,Others,Expense,35877.0,Cash,Zomato,Surat,Transaction,56067.0,142684.0
361,1477.0,2024-11-07,Others,Expense,19732.0,Credit Card,Zomato,Bhavnagar,Transaction,72882.0,5997.0
362,1245.0,2025-06-17,Shopping,Income,15166.0,Cash,Pharmacy,Vadodara,Transaction,16525.0,55295.0
363,1300.0,2024-01-16,Education,Income,6583.0,Debit Card,Swiggy,Surat,Transaction,10209.0,185628.0
364,1207.0,2025-08-02,Rent,Expense,43391.0,Cash,Swiggy,Vadodara,Transaction,19129.0,173701.0
365,1188.0,2025-06-02,Education,Expense,32450.0,Net Banking,Zomato,Rajkot,Transaction,72136.0,173139.0
366,1117.0,2024-09-23,Education,Expense,23421.0,Net Banking,DMart,Surat,Transaction,55628.0,148458.0
367,1448.0,2025-12-04,Others,Expense,5060.0,Debit Card,Amazon,Rajkot,Transaction,8377.0,109965.0
368,1046.0,2024-04-22,Healthcare,Income,29896.0,Wallet,Amazon,Vadodara,Transaction,51025.0,134192.0
369,1220.0,2026-05-12,Bills,Expense,8606.0,Wallet,College,Surat,Transaction,79951.0,43807.0
370,1061.0,2025-05-16,Bills,Expense,1915.0,Credit Card,Amazon,Bhavnagar,Transaction,70700.0,66778.0
371,1092.0,2024-03-27,Rent,Expense,41077.0,Credit Card,DMart,Surat,Transaction,72434.0,173724.0
372,1443.0,2025-04-11,Entertainment,Expense,26240.0,Wallet,DMart,Bhavnagar,Transaction,88459.0,118706.0
373,1009.0,2025-05-15,Bills,Income,44035.0,Cash,Uber,Vadodara,Transaction,9459.0,15520.0
374,1172.0,2024-06-29,Food,Expense,40593.0,Debit Card,Electricity,Surat,Transaction,99045.0,178621.0
375,1011.0,2026-05-18,Entertainment,Income,,Net Banking,Zomato,Rajkot,Transaction,98410.0,
376,1020.0,2024-06-05,Shopping,Income,15302.0,Credit Card,Amazon,Rajkot,Transaction,15658.0,
377,1417.0,2025-07-05,Bills,Income,2602.0,Wallet,Cinema,Rajkot,Transaction,60384.0,58225.0
378,1210.0,2024-07-12,Education,Income,39764.0,Net Banking,Pharmacy,Vadodara,Transaction,98712.0,98984.0
379,1241.0,2025-03-29,Education,Expense,37112.0,UPI,Pharmacy,Surat,Transaction,8134.0,20525.0
380,1246.0,2026-05-05,Bills,Income,17611.0,Credit Card,College,Rajkot,Transaction,59131.0,196173.0
381,1277.0,2025-07-18,Grocery,Expense,18866.0,Wallet,Cinema,Surat,Transaction,36475.0,94065.0
382,1363.0,2024-09-28,Education,Income,43186.0,UPI,Uber,Bhavnagar,Transaction,14499.0,69023.0
383,1056.0,2024-09-15,Rent,Expense,1129.0,UPI,DMart,Rajkot,Transaction,25886.0,126753.0
384,1281.0,2024-02-28,Entertainment,Income,4567.0,Cash,Amazon,Vadodara,Transaction,17427.0,122797.0
385,1182.0,2024-02-22,Others,Expense,48708.0,Debit Card,DMart,Vadodara,Transaction,89100.0,54490.0
386,1042.0,2024-11-22,Rent,Expense,,Wallet,College,Bhavnagar,Transaction,55996.0,76032.0
387,1381.0,2024-12-23,Education,Expense,28370.0,Net Banking,Uber,Surat,Transaction,97953.0,190858.0
388,1034.0,2024-06-03,Others,Income,21748.0,Credit Card,Local Shop,Surat,Transaction,51095.0,98689.0
389,1484.0,2024-05-28,Rent,Income,34931.0,Credit Card,Local Shop,Bhavnagar,Transaction,31782.0,125110.0
390,1434.0,2025-10-03,Shopping,Income,13424.0,Wallet,Pharmacy,Rajkot,Transaction,44196.0,45011.0
391,1038.0,2025-05-15,Food,Expense,46232.0,Credit Card,Zomato,Surat,Transaction,9467.0,139519.0
392,1139.0,2024-08-06,Education,Expense,29175.0,Net Banking,Electricity,Rajkot,Transaction,71867.0,154466.0
393,1397.0,2024-12-14,Shopping,Income,38910.0,Net Banking,College,Surat,Transaction,85071.0,14366.0
394,1142.0,2024-04-03,Rent,Income,4369.0,Wallet,College,Rajkot,Transaction,8156.0,48064.0
395,1285.0,2025-12-31,Education,Expense,45856.0,Cash,Pharmacy,Rajkot,Transaction,94303.0,69211.0
396,1351.0,2024-09-04,Others,Income,47720.0,Cash,Pharmacy,Ahmedabad,Transaction,45987.0,35233.0
397,1317.0,2024-10-24,Entertainment,Expense,43211.0,Credit Card,Local Shop,Ahmedabad,Transaction,7212.0,182054.0
398,1483.0,2026-02-19,Food,Expense,47879.0,Net Banking,College,Ahmedabad,Transaction,56384.0,182016.0
399,1451.0,2025-03-09,Food,Expense,48318.0,Cash,Cinema,Bhavnagar,Transaction,21158.0,148226.0
400,1020.0,2025-02-22,Shopping,Expense,11606.0,Credit Card,Cinema,Bhavnagar,Transaction,58018.0,192512.0
401,1150.0,2025-02-24,Others,Income,37473.0,Net Banking,Uber,Ahmedabad,Transaction,66494.0,189548.0
402,1467.0,2026-03-08,Shopping,Expense,35429.0,Credit Card,Swiggy,Rajkot,Transaction,82778.0,108009.0
403,1309.0,2025-02-06,Others,Income,33086.0,Net Banking,Pharmacy,Vadodara,Transaction,89192.0,20729.0
404,1378.0,2025-02-05,Bills,Expense,47890.0,UPI,Uber,Rajkot,Transaction,9393.0,164171.0
405,1426.0,2024-10-07,Travel,Income,16841.0,Debit Card,Swiggy,Rajkot,Transaction,6156.0,
406,1055.0,2024-09-03,Travel,Income,2821.0,Wallet,Amazon,Bhavnagar,Transaction,34469.0,20953.0
407,1075.0,2025-11-04,Healthcare,Income,2971.0,Cash,Amazon,Rajkot,Transaction,38063.0,108774.0
408,1250.0,2026-03-24,Shopping,Income,10535.0,Credit Card,Local Shop,Rajkot,Transaction,75294.0,150502.0
409,1476.0,2026-04-26,Food,Income,21463.0,Cash,Local Shop,Vadodara,Transaction,74482.0,18471.0
410,1024.0,2024-04-11,Bills,Expense,5809.0,Net Banking,Uber,Bhavnagar,Transaction,5086.0,173734.0
411,1415.0,2025-09-29,Rent,Expense,30157.0,Credit Card,Swiggy,Bhavnagar,Transaction,55229.0,30732.0
412,1048.0,2025-05-28,Education,Income,24088.0,Wallet,Swiggy,Vadodara,Transaction,97982.0,116999.0
413,1472.0,2024-04-26,Others,Expense,16639.0,UPI,Cinema,Surat,Transaction,32660.0,86112.0
414,1183.0,2025-09-21,Shopping,Income,15177.0,Debit Card,Electricity,Rajkot,Transaction,97798.0,126482.0
415,1270.0,2025-09-30,Bills,Expense,7435.0,Wallet,Cinema,Vadodara,Transaction,37810.0,13898.0
416,1177.0,2024-07-22,Bills,Income,15133.0,Cash,College,Bhavnagar,Transaction,36725.0,98604.0
417,1409.0,2024-05-23,Bills,Expense,31802.0,Cash,Zomato,Ahmedabad,Transaction,16852.0,135384.0
418,1225.0,2025-03-12,Grocery,Expense,9419.0,Wallet,Zomato,Surat,Transaction,20037.0,174815.0
419,1177.0,2024-08-08,Bills,Expense,24066.0,Net Banking,Swiggy,Ahmedabad,Transaction,,85596.0
420,1008.0,2024-08-14,Healthcare,Expense,31698.0,Cash,Swiggy,Surat,Transaction,83113.0,140504.0
421,1188.0,2024-09-22,Healthcare,Income,4888.0,UPI,DMart,Ahmedabad,Transaction,60855.0,180363.0
422,1406.0,2025-02-05,Education,Expense,37663.0,Credit Card,Local Shop,Vadodara,Transaction,48224.0,179377.0
423,1475.0,2025-02-16,Education,Expense,23251.0,UPI,Local Shop,Rajkot,Transaction,85385.0,19670.0
424,1304.0,2024-12-20,Grocery,Expense,47089.0,Cash,Swiggy,Bhavnagar,Transaction,8835.0,
425,1216.0,2026-02-11,Education,Income,35192.0,Net Banking,Amazon,Ahmedabad,Transaction,,77035.0
426,1431.0,2025-02-10,Entertainment,Income,48004.0,Wallet,Pharmacy,Rajkot,Transaction,81943.0,54433.0
427,1337.0,2024-04-11,Entertainment,Expense,42466.0,UPI,Uber,Bhavnagar,Transaction,26629.0,187185.0
428,1128.0,2026-03-08,Grocery,Income,19682.0,Credit Card,College,Surat,Transaction,43404.0,36392.0
429,1142.0,2025-03-22,Food,Expense,34269.0,Credit Card,Cinema,Bhavnagar,Transaction,47096.0,55286.0
430,1148.0,2024-10-28,Bills,Expense,19696.0,Credit Card,Swiggy,Vadodara,Transaction,39626.0,41859.0
431,1086.0,2025-01-31,Education,Expense,43179.0,Cash,DMart,Bhavnagar,Transaction,69865.0,188961.0
432,1156.0,2024-07-29,Food,Expense,3448.0,Debit Card,DMart,Bhavnagar,Transaction,73537.0,195460.0
433,1123.0,2025-10-03,Others,Expense,8568.0,Credit Card,Cinema,Rajkot,Transaction,6364.0,
434,1171.0,2025-12-30,Food,Income,34199.0,Wallet,College,Ahmedabad,Transaction,15966.0,8565.0
435,1436.0,2024-06-21,Education,Expense,44023.0,Credit Card,Swiggy,Ahmedabad,Transaction,85852.0,54907.0
436,1464.0,2024-02-09,Travel,Expense,25683.0,Debit Card,Uber,Rajkot,Transaction,75967.0,179352.0
437,1294.0,2024-02-21,Entertainment,Income,21964.0,Net Banking,Zomato,Bhavnagar,Transaction,59956.0,154107.0
438,1443.0,2025-06-07,Shopping,Income,22157.0,UPI,Cinema,Rajkot,Transaction,,106071.0
439,1202.0,2026-06-06,Rent,Income,42010.0,Credit Card,Amazon,Vadodara,Transaction,59923.0,177867.0
440,1129.0,2024-02-03,Entertainment,Expense,5690.0,Wallet,Pharmacy,Vadodara,Transaction,28561.0,162261.0
441,,2024-04-12,Bills,Expense,3633.0,Net Banking,Zomato,Surat,Transaction,67550.0,46017.0
442,1257.0,2024-02-13,Bills,Expense,36199.0,Cash,Pharmacy,Vadodara,Transaction,6302.0,148679.0
443,1102.0,2024-04-09,Travel,Expense,10713.0,UPI,Local Shop,Rajkot,Transaction,83357.0,182666.0
444,1009.0,2025-06-27,Food,Income,14538.0,Net Banking,Pharmacy,Bhavnagar,Transaction,58233.0,178803.0
445,1212.0,2026-03-28,Rent,Income,3598.0,UPI,Zomato,Ahmedabad,Transaction,56878.0,
446,1436.0,2025-09-18,Bills,Expense,35490.0,UPI,Cinema,Bhavnagar,Transaction,76356.0,87671.0
447,1317.0,2024-09-18,Bills,Expense,16314.0,Wallet,Swiggy,Vadodara,Transaction,92964.0,76666.0
448,1395.0,2025-01-05,Rent,Expense,32886.0,Net Banking,Amazon,Ahmedabad,Transaction,89004.0,57387.0
449,1083.0,2024-08-11,Food,Expense,11157.0,Net Banking,Zomato,Rajkot,Transaction,47214.0,57578.0
450,1192.0,2024-09-25,Food,Expense,14011.0,Cash,Swiggy,Rajkot,Transaction,88259.0,68501.0
451,1316.0,2025-03-23,Rent,Expense,24122.0,Credit Card,Uber,Vadodara,Transaction,58175.0,93331.0
452,1199.0,2025-05-09,Food,Income,38117.0,Cash,Uber,Ahmedabad,Transaction,,37092.0
453,1020.0,2026-03-04,Bills,Expense,13743.0,Credit Card,Amazon,Bhavnagar,Transaction,64485.0,80612.0
454,1187.0,2025-05-22,Others,Expense,28370.0,Wallet,College,Surat,Transaction,60527.0,197716.0
455,1041.0,2026-01-29,Shopping,Expense,25762.0,Wallet,Electricity,Vadodara,Transaction,42910.0,25198.0
456,1429.0,2025-08-05,Education,Expense,46323.0,Cash,Pharmacy,Bhavnagar,Transaction,55070.0,32270.0
457,1196.0,2024-07-24,Shopping,Income,15120.0,Wallet,Swiggy,Surat,Transaction,95122.0,125231.0
458,1258.0,2025-09-26,Entertainment,Income,45491.0,UPI,Pharmacy,Rajkot,Transaction,50464.0,
459,1348.0,2025-07-30,Rent,Income,2549.0,UPI,DMart,Vadodara,Transaction,71013.0,52017.0
460,1425.0,2025-07-24,Rent,Income,421.0,Cash,Uber,Surat,Transaction,53749.0,74832.0
461,1214.0,2024-05-10,Bills,Income,47150.0,UPI,DMart,Surat,Transaction,25499.0,154514.0
462,1400.0,2026-02-21,Education,Income,39554.0,Net Banking,College,Surat,Transaction,59624.0,56778.0
463,1037.0,2025-09-09,Shopping,Income,32770.0,UPI,Zomato,Bhavnagar,Transaction,36821.0,53453.0
