Date,Country,Region,Cases,Recovered,Deaths,Active,NewCases,NewDeaths,Lockdown,Vaccine
2021-05-04,USA,North America,225688.0,175354.0,9385.0,40949,3522.0,68.0,59.6,8.2
2022-09-28,USA,North America,383743.0,309083.0,13290.0,61370,921.0,54.0,71.9,99.7
2022-12-23,Japan,Asia,105551.0,61730.0,251.0,43570,2011.0,82.0,91.5,89.9
2022-06-09,Japan,Asia,278493.0,183681.0,6761.0,88051,1352.0,59.0,78.8,30.1
2020-10-30,USA,North America,443056.0,258987.0,5303.0,178766,4983.0,21.0,41.7,55.6
2020-09-22,Canada,North America,21121.0,15225.0,318.0,5578,4129.0,23.0,90.9,75.6
2022-11-05,Germany,Europe,62418.0,37113.0,2245.0,23060,3141.0,31.0,73.7,63.6
2023-02-05,UK,Europe,185535.0,154324.0,8403.0,22808,1297.0,32.0,16.2,43.5
2023-02-21,India,Asia,317276.0,289692.0,4759.0,22825,2259.0,43.0,96.4,33.8
2021-08-12,USA,North America,393843.0,211563.0,13119.0,169161,1405.0,45.0,73.0,49.6
2022-07-21,Australia,Oceania,38698.0,29494.0,270.0,8934,554.0,21.0,23.2,77.9
2020-06-03,USA,North America,238309.0,163601.0,5137.0,69571,2266.0,88.0,24.7,81.8
2021-12-22,Canada,North America,225908.0,199514.0,6265.0,20129,4953.0,26.0,96.0,99.3
2020-11-12,Australia,Oceania,115246.0,78986.0,1895.0,34365,2247.0,56.0,82.0,63.7
2020-03-23,Brazil,South America,226889.0,141030.0,7773.0,78086,2179.0,58.0,89.4,46.8
2022-09-28,South Africa,Africa,76209.0,59930.0,2666.0,13613,4306.0,86.0,98.4,45.3
2022-05-12,Japan,Asia,132678.0,113136.0,4610.0,14932,3935.0,33.0,98.7,24.8
2022-05-26,India,Asia,955.0,848.0,18.0,89,3030.0,98.0,28.4,1.2
2023-02-23,Japan,Asia,278028.0,191079.0,3963.0,82986,549.0,62.0,12.9,93.6
2021-05-01,Brazil,South America,268005.0,216763.0,5707.0,45535,1743.0,86.0,37.2,37.1
2023-04-09,India,Asia,180006.0,141059.0,1650.0,37297,2241.0,46.0,89.5,97.6
2022-01-01,UK,Europe,296970.0,215090.0,2354.0,79526,2729.0,50.0,33.5,16.5
2021-09-10,India,Asia,203952.0,192688.0,7165.0,4099,2130.0,6.0,32.5,53.6
2023-04-02,Japan,Asia,458769.0,422400.0,15601.0,20768,4148.0,57.0,52.0,48.4
2020-05-09,UK,Europe,195148.0,133893.0,2729.0,58526,1239.0,11.0,55.9,3.6
2022-11-27,USA,North America,452956.0,380291.0,10498.0,62167,,2.0,80.4,38.5
2021-03-24,Canada,North America,286847.0,258176.0,10297.0,18374,2378.0,8.0,86.0,46.4
2022-02-05,Australia,Oceania,247334.0,150836.0,5570.0,90928,2266.0,88.0,60.5,53.4
2020-06-03,Japan,Asia,223576.0,141238.0,10528.0,71810,3977.0,26.0,13.0,31.3
2022-07-24,UK,Europe,370809.0,199892.0,10149.0,160768,2739.0,18.0,18.1,86.9
2022-02-09,Brazil,South America,419063.0,315470.0,12549.0,91044,4829.0,79.0,70.3,1.3
2020-05-22,Germany,Europe,202493.0,109264.0,9782.0,83447,4346.0,38.0,77.0,
2021-05-13,Japan,Asia,27332.0,19949.0,497.0,6886,3345.0,27.0,11.2,90.4
2020-03-07,Australia,Oceania,333296.0,258511.0,6819.0,67966,1420.0,19.0,57.0,18.7
2021-03-12,Australia,Oceania,60339.0,35174.0,1663.0,23502,879.0,7.0,98.6,23.0
2022-12-03,Italy,Europe,458033.0,437560.0,361.0,20112,347.0,20.0,29.2,39.8
2021-10-06,UK,Europe,463470.0,240654.0,15592.0,207224,2908.0,3.0,20.9,26.4
2020-03-25,USA,North America,383904.0,287100.0,4741.0,92063,73.0,45.0,25.4,70.5
2022-10-01,Australia,Oceania,284112.0,211227.0,4151.0,68734,3821.0,21.0,15.4,56.3
2022-02-03,South Africa,Africa,380194.0,321025.0,11147.0,48022,1788.0,99.0,36.5,6.8
2020-05-03,UK,Europe,46516.0,38811.0,1891.0,5814,3613.0,6.0,21.5,89.7
2021-05-27,India,Asia,342424.0,264440.0,4804.0,73180,3992.0,79.0,90.3,58.4
2021-03-09,Italy,Europe,308844.0,284713.0,3257.0,20874,557.0,53.0,80.1,95.2
2020-06-27,Italy,Europe,181484.0,126893.0,6428.0,48163,4751.0,54.0,75.0,66.0
2021-10-24,India,Asia,268493.0,188632.0,1151.0,78710,4391.0,45.0,99.4,4.3
2021-04-27,Australia,Oceania,81169.0,65957.0,2197.0,13015,2122.0,45.0,69.4,95.0
2020-07-16,Japan,Asia,483691.0,318982.0,20122.0,144587,809.0,9.0,92.1,22.9
2021-07-22,Germany,Europe,37150.0,24342.0,1276.0,11532,537.0,55.0,47.2,91.5
2020-05-14,USA,North America,384910.0,351521.0,11055.0,22334,2518.0,82.0,22.5,58.0
2022-02-04,Japan,Asia,394528.0,322717.0,3657.0,68154,4832.0,18.0,39.9,84.9
2021-09-05,India,Asia,358815.0,254855.0,15083.0,88877,2923.0,79.0,96.5,65.0
2022-10-06,USA,North America,26252.0,17589.0,1114.0,7549,2719.0,17.0,50.7,38.4
2020-04-26,India,Asia,,,726.0,18333,4005.0,13.0,50.5,32.5
2021-09-05,Germany,Europe,325764.0,233044.0,10485.0,82235,2979.0,0.0,65.8,68.7
2022-04-15,Canada,North America,56662.0,52981.0,1057.0,2624,4470.0,20.0,32.5,90.1
2021-02-21,Japan,Asia,290776.0,,639.0,26163,3490.0,46.0,77.3,36.3
2022-08-24,Australia,Oceania,423122.0,270294.0,8535.0,144293,4833.0,77.0,49.2,70.9
2020-05-13,India,Asia,301165.0,185819.0,8508.0,106838,4299.0,77.0,12.2,73.8
2020-08-30,Germany,Europe,317096.0,236538.0,666.0,79892,2925.0,100.0,73.1,53.6
2021-10-14,South Africa,Africa,226639.0,202577.0,1560.0,22502,2184.0,27.0,49.2,83.7
2021-01-26,South Africa,Africa,498014.0,468860.0,12894.0,16260,2829.0,69.0,95.6,59.3
2022-11-15,USA,North America,418245.0,230710.0,14831.0,172704,4215.0,8.0,34.6,0.6
2022-08-19,Australia,Oceania,54602.0,30355.0,2714.0,21533,220.0,43.0,61.4,41.6
2020-04-19,Brazil,South America,115833.0,75613.0,4424.0,35796,505.0,60.0,43.6,16.7
2022-06-01,USA,North America,345911.0,,17251.0,69392,3259.0,89.0,43.1,57.8
2021-08-11,Japan,Asia,52017.0,49515.0,1720.0,782,2531.0,71.0,60.4,21.9
2022-02-21,UK,Europe,369703.0,276507.0,1075.0,92121,1348.0,24.0,15.3,87.8
2020-03-13,Japan,Asia,336898.0,295053.0,6798.0,35047,2835.0,43.0,63.1,79.0
2022-02-21,UK,Europe,329534.0,285340.0,10754.0,33440,1254.0,37.0,67.4,37.2
2022-07-02,Brazil,South America,108183.0,91876.0,1820.0,14487,956.0,88.0,,54.2
2020-08-14,Australia,Oceania,197640.0,141192.0,2805.0,53643,3520.0,16.0,22.6,67.7
2023-01-15,Brazil,South America,328418.0,225492.0,13600.0,89326,1544.0,72.0,74.5,56.5
2021-07-17,India,Asia,169278.0,107463.0,8273.0,53542,1467.0,89.0,42.8,96.8
2022-02-04,USA,North America,162965.0,149971.0,5198.0,7796,155.0,3.0,98.0,58.8
2021-01-29,India,Asia,231193.0,218992.0,1019.0,11182,4441.0,41.0,11.0,28.8
2021-08-14,Germany,Europe,357304.0,294041.0,2102.0,61161,1136.0,18.0,88.7,91.6
2020-08-24,India,Asia,171446.0,137141.0,6753.0,27552,3686.0,45.0,87.0,33.5
2020-06-15,South Africa,Africa,351674.0,242826.0,9913.0,98935,4218.0,90.0,63.0,27.1
2022-12-26,South Africa,Africa,124456.0,82227.0,2858.0,39371,3541.0,10.0,71.4,8.6
2020-10-30,India,Asia,57780.0,37693.0,981.0,19106,2772.0,75.0,74.6,60.3
2022-12-19,Australia,Oceania,155142.0,93747.0,7667.0,53728,2597.0,62.0,24.1,99.7
2021-06-19,Japan,Asia,406131.0,334880.0,5911.0,65340,1932.0,36.0,21.8,13.8
2023-02-13,Australia,Oceania,486220.0,342553.0,13294.0,130373,3147.0,88.0,40.2,
2020-08-24,Brazil,South America,301574.0,173565.0,11039.0,116970,4908.0,10.0,51.1,7.4
2021-04-29,Italy,Europe,256903.0,181297.0,6498.0,69108,3284.0,74.0,26.1,79.8
2023-04-23,USA,North America,115080.0,102054.0,1539.0,11487,4244.0,44.0,40.8,58.7
2021-09-29,Italy,Europe,36015.0,26915.0,772.0,8328,961.0,71.0,51.5,49.5
2021-05-16,USA,North America,197722.0,175825.0,3521.0,18376,1869.0,2.0,67.5,32.3
2020-04-30,India,Asia,139402.0,133868.0,5083.0,451,4225.0,37.0,95.7,87.0
2020-06-27,South Africa,Africa,178058.0,108652.0,5418.0,63988,906.0,56.0,37.7,75.1
2023-01-29,Germany,Europe,448226.0,332136.0,19496.0,96594,3677.0,5.0,,59.9
2022-05-31,UK,Europe,73379.0,71166.0,2167.0,46,4309.0,32.0,44.2,9.1
2021-07-08,Brazil,South America,77362.0,53185.0,1707.0,22470,2232.0,41.0,88.3,71.3
2020-09-09,Japan,Asia,325090.0,249507.0,8185.0,67398,3147.0,29.0,90.5,60.9
2021-12-02,Italy,Europe,410799.0,327528.0,12701.0,70570,1651.0,52.0,62.6,25.3
2020-09-03,USA,North America,456202.0,234453.0,12921.0,208828,3534.0,16.0,64.7,40.6
2022-12-06,Brazil,South America,477199.0,319446.0,21158.0,136595,2049.0,12.0,12.4,83.3
2023-03-14,South Africa,Africa,46117.0,27609.0,2127.0,16381,3863.0,52.0,91.6,36.2
2021-06-06,USA,North America,416700.0,359290.0,16583.0,40827,354.0,76.0,27.0,33.8
2022-06-18,Italy,Europe,14325.0,,152.0,1845,851.0,73.0,36.2,55.7
2022-03-09,Germany,Europe,266365.0,251778.0,2208.0,12379,4680.0,6.0,,88.2
2021-03-25,UK,Europe,155860.0,118402.0,6019.0,31439,1284.0,75.0,93.1,8.8
2021-08-30,USA,North America,57398.0,38064.0,1597.0,17737,,66.0,41.0,25.0
2022-03-23,Australia,Oceania,334032.0,234923.0,11912.0,87197,3964.0,2.0,12.6,0.4
2021-06-08,South Africa,Africa,324774.0,294837.0,9415.0,20522,629.0,85.0,25.0,42.4
2020-08-08,India,Asia,439197.0,341427.0,16718.0,81052,4566.0,23.0,33.7,92.1
2021-03-08,Germany,Europe,440081.0,363490.0,14382.0,62209,,44.0,92.6,36.8
2021-05-17,Australia,Oceania,221198.0,149953.0,1028.0,70217,135.0,71.0,48.1,50.9
2020-05-17,USA,North America,96566.0,75902.0,2193.0,18471,321.0,61.0,35.7,0.4
2022-12-03,South Africa,Africa,409105.0,218000.0,5558.0,185547,327.0,71.0,59.2,49.5
2022-05-21,Italy,Europe,414086.0,278886.0,3092.0,132108,4300.0,88.0,72.0,48.0
2021-09-05,Italy,Europe,320136.0,233919.0,10886.0,75331,1569.0,77.0,54.5,29.3
2021-12-27,India,Asia,455672.0,334739.0,6837.0,114096,2104.0,43.0,19.4,27.9
2023-04-11,Brazil,South America,304436.0,237909.0,5100.0,61427,1854.0,90.0,69.5,66.6
2021-09-22,USA,North America,188797.0,147292.0,198.0,41307,1242.0,11.0,29.3,77.2
2021-03-16,India,Asia,127201.0,111407.0,1949.0,13845,3057.0,10.0,38.1,47.7
2023-01-22,USA,North America,181562.0,106954.0,3744.0,70864,23.0,73.0,77.5,51.6
2020-08-03,Canada,North America,58994.0,36396.0,2107.0,20491,1291.0,72.0,92.4,53.5
2020-11-27,UK,Europe,155893.0,144415.0,81.0,11397,4209.0,6.0,89.1,72.5
2022-06-17,South Africa,Africa,457266.0,398507.0,19941.0,38818,4729.0,39.0,16.4,65.4
2020-08-11,UK,Europe,285484.0,278491.0,3039.0,3954,3522.0,1.0,73.0,88.9
2022-07-31,UK,Europe,492437.0,378471.0,22793.0,91173,3437.0,66.0,56.9,11.0
2020-12-25,Brazil,South America,248940.0,236867.0,12073.0,0,2400.0,15.0,88.5,92.4
2021-04-26,Japan,Asia,234497.0,131373.0,1725.0,101399,3985.0,63.0,34.5,46.1
2021-03-23,South Africa,Africa,133594.0,94032.0,2817.0,36745,,82.0,36.7,43.0
2020-07-17,South Africa,Africa,25750.0,22882.0,498.0,2370,3350.0,45.0,10.8,58.6
2023-04-09,Canada,North America,126930.0,122478.0,4452.0,0,4097.0,9.0,73.9,4.2
2020-06-19,Brazil,South America,499153.0,289359.0,17905.0,191889,2575.0,71.0,87.5,89.6
2022-01-26,Brazil,South America,230149.0,220026.0,495.0,9628,322.0,12.0,19.5,80.5
2022-05-07,Brazil,South America,32056.0,22234.0,16.0,9806,4043.0,80.0,46.2,37.2
2020-03-22,UK,Europe,109697.0,83890.0,416.0,25391,3305.0,57.0,25.8,20.8
2022-06-08,South Africa,Africa,87099.0,82640.0,1176.0,3283,754.0,93.0,48.6,79.1
2021-10-13,USA,North America,140370.0,120885.0,711.0,18774,1562.0,52.0,38.7,68.5
2022-06-21,Brazil,South America,439381.0,365565.0,1292.0,72524,1299.0,100.0,27.6,5.9
2021-10-27,Germany,Europe,173291.0,126006.0,3715.0,43570,1844.0,81.0,81.3,66.3
2022-06-02,Canada,North America,495476.0,457753.0,11591.0,26132,1835.0,33.0,11.1,65.5
2020-02-22,Australia,Oceania,195210.0,172430.0,8946.0,13834,1488.0,63.0,80.9,55.0
2022-07-13,Germany,Europe,431925.0,362558.0,136.0,69231,1316.0,46.0,18.0,90.6
2022-01-28,Brazil,South America,225318.0,114768.0,2178.0,108372,2407.0,45.0,98.2,16.2
2021-01-03,USA,North America,448013.0,337409.0,20252.0,90352,4146.0,39.0,66.5,78.0
2021-11-20,UK,Europe,422837.0,301075.0,9304.0,112458,1056.0,80.0,49.5,39.1
2021-04-06,Brazil,South America,43749.0,31702.0,303.0,11744,3775.0,94.0,85.3,25.5
2020-07-06,South Africa,Africa,46182.0,40561.0,2211.0,3410,1963.0,64.0,86.9,53.6
2020-07-08,Brazil,South America,127823.0,119903.0,1474.0,6446,,57.0,76.2,
2022-03-11,Australia,Oceania,234077.0,163262.0,4267.0,66548,873.0,87.0,39.1,46.0
2020-04-19,Brazil,South America,319663.0,304619.0,15044.0,0,4726.0,57.0,65.0,81.6
2021-08-09,Japan,Asia,76876.0,60476.0,2775.0,13625,2799.0,48.0,18.6,50.7
2021-04-15,India,Asia,373677.0,353425.0,6170.0,14082,860.0,19.0,83.4,87.2
2020-02-26,UK,Europe,453752.0,436978.0,8847.0,7927,1506.0,50.0,23.0,19.9
2023-01-25,Italy,Europe,412564.0,339564.0,12900.0,60100,3551.0,20.0,21.6,8.7
2023-03-07,Germany,Europe,325439.0,203854.0,3950.0,117635,4694.0,15.0,10.8,5.8
2022-05-06,USA,North America,496270.0,286161.0,21986.0,188123,1704.0,98.0,93.9,69.8
2020-03-08,USA,North America,458112.0,438835.0,15633.0,3644,4118.0,74.0,73.4,65.4
2022-09-23,Japan,Asia,470748.0,321856.0,18227.0,130665,2792.0,49.0,14.3,99.0
2021-08-28,UK,Europe,490638.0,263625.0,10038.0,216975,873.0,83.0,69.0,64.5
2023-03-08,Germany,Europe,200021.0,148941.0,8494.0,42586,1633.0,4.0,20.2,40.7
2021-10-02,Australia,Oceania,422412.0,247382.0,8212.0,166818,1620.0,36.0,33.9,36.5
2020-04-04,Italy,Europe,268002.0,221328.0,1264.0,45410,4522.0,25.0,10.8,46.2
2022-10-28,Australia,Oceania,494667.0,320306.0,11246.0,163115,3011.0,46.0,32.4,77.3
2022-09-06,Australia,Oceania,13363.0,9482.0,521.0,3360,1316.0,45.0,73.0,21.2
2021-10-21,Italy,Europe,131292.0,87215.0,3800.0,40277,3019.0,67.0,16.0,
2022-02-03,UK,Europe,335974.0,174709.0,3952.0,157313,3955.0,53.0,93.1,4.4
2022-10-03,USA,North America,389486.0,372286.0,6109.0,11091,778.0,7.0,11.3,59.1
2020-06-30,India,Asia,369706.0,318212.0,12601.0,38893,2566.0,26.0,91.1,58.8
2021-12-29,Australia,Oceania,286320.0,143879.0,2832.0,139609,3078.0,47.0,78.0,46.5
2022-11-27,USA,North America,184785.0,97625.0,495.0,86665,695.0,56.0,49.4,15.2
2021-07-23,Australia,Oceania,485542.0,418188.0,17776.0,49578,724.0,85.0,57.5,37.8
2021-01-19,India,Asia,186059.0,157944.0,7081.0,21034,4967.0,63.0,14.1,52.3
2020-12-11,Germany,Europe,248140.0,157311.0,3740.0,87089,2419.0,30.0,80.2,32.8
2023-02-16,India,Asia,155035.0,86493.0,6344.0,62198,789.0,63.0,87.4,62.4
2020-12-12,Germany,Europe,336316.0,259881.0,13389.0,63046,276.0,68.0,84.9,91.5
2021-02-14,UK,Europe,169188.0,87647.0,5458.0,76083,867.0,92.0,93.5,43.1
2021-09-16,UK,Europe,415857.0,286196.0,16448.0,113213,2873.0,23.0,99.7,43.4
2022-06-29,Australia,Oceania,363747.0,341373.0,12078.0,10296,685.0,0.0,38.9,76.7
2021-12-19,India,Asia,128418.0,78228.0,1075.0,49115,4986.0,33.0,36.2,62.4
2020-12-06,Italy,Europe,455558.0,350557.0,4542.0,100459,944.0,9.0,58.5,13.8
2020-12-21,India,Asia,434013.0,259184.0,11415.0,163414,3151.0,19.0,79.2,96.6
2020-03-08,South Africa,Africa,377360.0,209852.0,11886.0,155622,2301.0,76.0,83.8,21.9
2022-05-09,Canada,North America,94918.0,49313.0,1186.0,44419,4763.0,19.0,14.3,39.8
2021-11-01,India,Asia,142857.0,79996.0,5313.0,57548,1971.0,92.0,45.5,85.8
2022-08-27,Canada,North America,283023.0,269131.0,13892.0,0,2309.0,4.0,80.6,99.8
2023-04-12,Brazil,South America,456269.0,357713.0,19992.0,78564,3228.0,38.0,16.1,89.8
2022-02-24,Brazil,South America,163526.0,82112.0,2037.0,79377,540.0,3.0,58.1,54.8
2021-04-19,Germany,Europe,229762.0,144538.0,2012.0,83212,3861.0,44.0,87.4,23.7
2021-07-09,Japan,Asia,223557.0,114383.0,9560.0,99614,,63.0,84.3,3.7
2021-05-10,USA,North America,19629.0,17665.0,103.0,1861,4298.0,75.0,67.6,12.0
2021-01-04,Italy,Europe,56807.0,39940.0,1215.0,15652,4472.0,75.0,22.2,56.5
2020-10-03,India,Asia,304676.0,277628.0,3696.0,23352,4341.0,51.0,75.9,84.7
2021-07-04,Brazil,South America,186687.0,178815.0,4883.0,2989,3035.0,41.0,38.3,74.5
2021-05-04,India,Asia,478924.0,325519.0,14454.0,138951,1476.0,88.0,88.4,88.0
2022-06-07,Italy,Europe,473677.0,,19622.0,212758,1116.0,62.0,52.5,25.9
2022-10-03,UK,Europe,328074.0,267326.0,13141.0,47607,4139.0,76.0,24.7,16.7
2022-02-21,South Africa,Africa,342542.0,327409.0,14895.0,238,4426.0,33.0,91.9,74.8
2022-07-22,India,Asia,401408.0,360557.0,465.0,40386,1360.0,92.0,78.4,26.6
2020-05-27,India,Asia,3821.0,3418.0,113.0,290,3161.0,48.0,87.1,16.3
2021-02-25,Canada,North America,192520.0,173250.0,6623.0,12647,2000.0,30.0,98.0,25.1
2022-01-13,Australia,Oceania,305231.0,154359.0,7294.0,143578,3782.0,86.0,28.8,52.9
2020-06-18,Italy,Europe,77584.0,41685.0,2198.0,33701,,71.0,93.6,37.4
2022-11-12,Germany,Europe,99984.0,62477.0,3783.0,33724,1231.0,96.0,67.7,75.5
2022-12-06,Brazil,South America,449085.0,390347.0,7375.0,51363,1572.0,45.0,48.8,96.6
2020-02-15,Italy,Europe,236176.0,187276.0,6990.0,41910,4661.0,22.0,98.7,34.9
2021-12-23,Australia,Oceania,146144.0,98273.0,1506.0,46365,4204.0,67.0,37.9,59.8
2021-01-09,Italy,Europe,126236.0,74109.0,2393.0,49734,2094.0,44.0,75.3,91.4
2020-05-25,UK,Europe,198702.0,133609.0,5848.0,59245,621.0,47.0,93.6,51.7
2022-06-07,Canada,North America,405776.0,345433.0,19640.0,40703,2243.0,38.0,36.0,58.6
2021-08-07,UK,Europe,355289.0,212243.0,5790.0,137256,4308.0,69.0,34.1,22.1
2020-05-04,UK,Europe,59850.0,47011.0,1467.0,11372,1908.0,63.0,19.7,12.7
2023-02-06,Brazil,South America,91106.0,83510.0,381.0,7215,560.0,6.0,52.4,60.5
2022-06-01,UK,Europe,284630.0,259531.0,4960.0,20139,4694.0,0.0,26.5,67.5
2020-10-09,India,Asia,160111.0,152756.0,5088.0,2267,1078.0,97.0,,47.6
2022-12-30,USA,North America,293259.0,221950.0,8206.0,63103,148.0,58.0,23.9,50.1
2020-04-02,UK,Europe,394102.0,234571.0,884.0,158647,3663.0,93.0,29.6,62.5
2021-10-26,South Africa,Africa,342037.0,233100.0,8793.0,100144,4370.0,42.0,33.8,67.1
2021-10-06,Japan,Asia,210926.0,184093.0,2125.0,24708,3833.0,99.0,11.5,76.3
2020-11-01,USA,North America,230695.0,158362.0,6493.0,65840,4854.0,4.0,80.9,66.8
2023-03-27,India,Asia,215133.0,207653.0,7480.0,0,4805.0,2.0,58.8,74.9
2021-08-17,Germany,Europe,257879.0,246006.0,10595.0,1278,1160.0,90.0,88.7,37.4
2020-06-14,USA,North America,287575.0,251894.0,10507.0,25174,4049.0,15.0,31.2,92.2
2020-07-03,Canada,North America,,277260.0,7019.0,210278,1952.0,61.0,,85.5
2020-06-29,Brazil,South America,27520.0,21830.0,749.0,4941,2269.0,19.0,18.7,33.0
2021-09-19,Canada,North America,200456.0,112537.0,2446.0,85473,1237.0,89.0,15.7,3.2
2023-01-27,UK,Europe,40878.0,22578.0,1192.0,17108,4211.0,23.0,79.6,
2021-12-20,Germany,Europe,178590.0,123387.0,3102.0,52101,295.0,8.0,20.7,41.4
2020-06-29,Japan,Asia,201145.0,172250.0,3428.0,25467,3153.0,60.0,62.1,2.0
2023-01-18,South Africa,Africa,148302.0,103609.0,1740.0,42953,1346.0,77.0,74.6,5.7
2023-05-02,South Africa,Africa,438553.0,419870.0,18315.0,368,1079.0,54.0,82.7,12.3
2022-05-15,Italy,Europe,269450.0,162420.0,12554.0,94476,2695.0,21.0,42.1,20.5
2022-01-29,Japan,Asia,410796.0,224818.0,15172.0,170806,1623.0,44.0,38.7,48.9
2022-12-14,Italy,Europe,69678.0,57672.0,277.0,11729,126.0,34.0,62.7,59.5
2021-03-02,Germany,Europe,190645.0,121386.0,6758.0,62501,88.0,7.0,59.1,22.5
2020-03-10,UK,Europe,306207.0,208779.0,1376.0,96052,4536.0,29.0,,88.8
2022-11-09,Australia,Oceania,425795.0,313113.0,6839.0,105843,228.0,42.0,66.1,41.9
2021-10-21,Brazil,South America,96149.0,64547.0,4697.0,26905,4348.0,71.0,87.8,95.6
2021-07-21,Australia,Oceania,220379.0,194493.0,9844.0,16042,4461.0,85.0,35.5,82.8
2021-02-10,Brazil,South America,56208.0,44789.0,1699.0,9720,4797.0,3.0,22.6,8.1
2022-09-12,Australia,Oceania,73326.0,58245.0,3396.0,11685,1775.0,50.0,79.0,65.6
2022-12-07,Brazil,South America,336483.0,171472.0,12644.0,152367,1193.0,62.0,65.0,83.4
2022-05-08,Germany,Europe,144424.0,115818.0,6805.0,21801,4154.0,90.0,99.0,68.0
2022-05-04,Australia,Oceania,58294.0,45103.0,369.0,12822,3627.0,67.0,88.2,59.8
2020-12-26,Brazil,South America,228540.0,172460.0,1678.0,54402,4077.0,97.0,61.7,46.9
2020-03-14,UK,Europe,107454.0,92972.0,1873.0,12609,4410.0,41.0,97.8,27.8
2021-01-30,India,Asia,397627.0,284319.0,16303.0,97005,3577.0,87.0,57.2,78.0
2020-06-01,Italy,Europe,190758.0,97774.0,6514.0,86470,1364.0,3.0,45.8,6.2
2020-04-29,Japan,Asia,440871.0,409078.0,15340.0,16453,2748.0,55.0,18.9,74.3
2022-11-24,Japan,Asia,463519.0,377413.0,20212.0,65894,2838.0,66.0,24.4,63.5
2021-10-15,USA,North America,136849.0,85695.0,304.0,50850,4290.0,65.0,19.5,84.9
2020-10-25,USA,North America,132101.0,82035.0,3676.0,46390,1451.0,97.0,51.5,12.0
2022-12-08,USA,North America,268585.0,236476.0,13229.0,18880,2056.0,30.0,29.7,45.9
2021-11-27,UK,Europe,315942.0,227549.0,14883.0,73510,697.0,25.0,87.0,60.3
2020-04-25,USA,North America,366437.0,349224.0,17213.0,0,89.0,90.0,19.6,76.7
2022-04-17,Australia,Oceania,86111.0,67960.0,802.0,17349,2940.0,5.0,54.8,10.3
2022-12-10,Germany,Europe,442867.0,385784.0,14327.0,42756,502.0,42.0,50.5,0.7
2021-02-14,UK,Europe,422912.0,366422.0,11835.0,44655,3638.0,37.0,52.8,76.9
2023-04-01,UK,Europe,207962.0,131830.0,8280.0,67852,1462.0,49.0,45.6,34.7
2021-12-05,India,Asia,154966.0,,4146.0,43921,4219.0,16.0,31.9,1.5
2021-02-24,Italy,Europe,224135.0,193597.0,8051.0,22487,61.0,17.0,89.1,80.6
2020-07-28,USA,North America,157129.0,129338.0,1822.0,25969,730.0,99.0,94.2,99.8
2021-11-21,India,Asia,180310.0,167166.0,1003.0,12141,853.0,8.0,86.6,68.0
2021-08-26,Japan,Asia,167252.0,123311.0,3736.0,40205,2942.0,35.0,78.5,27.6
2020-04-08,Italy,Europe,410131.0,248316.0,3638.0,158177,4030.0,0.0,11.0,59.2
2022-07-12,India,Asia,385361.0,319030.0,3704.0,62627,4811.0,31.0,69.8,85.7
2021-03-25,Australia,Oceania,177894.0,170292.0,7602.0,0,190.0,25.0,89.0,90.9
2023-03-27,USA,North America,449853.0,342856.0,12818.0,94179,2775.0,42.0,28.0,39.5
2022-10-31,Canada,North America,213222.0,149839.0,4689.0,58694,4924.0,53.0,22.1,50.1
2020-04-28,Germany,Europe,448232.0,376149.0,17403.0,54680,4483.0,98.0,89.8,48.5
2020-02-09,Australia,Oceania,63716.0,55804.0,,6454,522.0,2.0,36.4,30.2
2021-02-26,Australia,Oceania,422353.0,401810.0,9877.0,10666,1296.0,64.0,88.2,86.5
2021-03-06,Canada,North America,96368.0,50387.0,3730.0,42251,1857.0,41.0,99.4,93.7
2022-09-29,Italy,Europe,89769.0,52227.0,1063.0,36479,450.0,84.0,15.4,
2020-05-08,Brazil,South America,262741.0,242239.0,2825.0,17677,1697.0,12.0,54.9,0.1
2022-07-15,Japan,Asia,196038.0,186692.0,161.0,9185,4056.0,23.0,15.2,59.4
2021-10-07,Germany,Europe,253637.0,203106.0,2391.0,48140,2565.0,44.0,12.7,83.6
2020-10-02,Germany,Europe,15161.0,13096.0,349.0,1716,2188.0,91.0,94.7,88.0
2020-07-28,Australia,Oceania,495393.0,303554.0,22128.0,169711,3528.0,53.0,86.0,77.3
2021-09-23,UK,Europe,216727.0,190836.0,2535.0,23356,3634.0,99.0,15.8,4.3
2020-08-22,Australia,Oceania,175829.0,115299.0,914.0,59616,2032.0,88.0,22.9,57.0
2022-08-29,UK,Europe,298007.0,204190.0,7501.0,86316,3489.0,43.0,50.6,39.1
2023-02-12,Italy,Europe,92281.0,60627.0,2713.0,28941,2824.0,67.0,86.7,0.3
2022-07-28,Australia,Oceania,64600.0,,2521.0,12455,1864.0,17.0,89.4,66.2
2020-02-11,India,Asia,25085.0,22527.0,304.0,2254,3662.0,46.0,36.9,98.2
2020-01-26,Brazil,South America,409083.0,283023.0,9730.0,116330,3515.0,18.0,38.1,47.5
2022-05-01,India,Asia,118895.0,90184.0,243.0,28468,2352.0,50.0,74.2,80.3
2020-02-12,South Africa,Africa,407636.0,298895.0,5736.0,103005,1392.0,38.0,89.9,89.3
2022-11-13,Germany,Europe,359925.0,260978.0,11098.0,87849,2173.0,59.0,70.4,40.4
2021-09-01,India,Asia,150295.0,105040.0,3771.0,41484,4993.0,23.0,83.6,60.4
2022-06-29,Canada,North America,368297.0,225275.0,8951.0,134071,1178.0,15.0,29.1,86.4
